train-AUCPR,val-AUCPR,train-AUROC,val-AUROC
0.943631,0.733551,0.987649,0.928078
0.943849,0.733755,0.987699,0.928067
0.94396,0.733903,0.987735,0.928118
0.944073,0.733817,0.987763,0.928102
0.944179,0.733851,0.987785,0.928101
0.944258,0.734052,0.987803,0.928165
0.944336,0.734037,0.987823,0.928174
0.944405,0.734087,0.987839,0.928153
0.944476,0.734118,0.98786,0.928162
0.94452,0.734215,0.987868,0.928185
0.944605,0.734255,0.987892,0.928182
0.944646,0.734175,0.987899,0.928167
0.944746,0.734047,0.987926,0.928158
0.944755,0.734023,0.98793,0.928152
0.944793,0.734232,0.987941,0.928224
0.944858,0.734273,0.987956,0.928201
0.944897,0.734422,0.987969,0.92822
0.944922,0.734545,0.987974,0.928264
0.945015,0.734646,0.987994,0.928254
0.945171,0.734653,0.988025,0.928265
0.945302,0.734621,0.988058,0.928296
0.945455,0.734477,0.988098,0.928307
0.945619,0.734407,0.988136,0.928259
0.945647,0.73434,0.988141,0.928261
0.945744,0.734375,0.988167,0.928289
0.94584,0.734434,0.988188,0.928319
0.945958,0.734524,0.988212,0.928323
0.946031,0.734515,0.988231,0.928347
0.946098,0.734695,0.988251,0.928404
0.94619,0.73486,0.98827,0.928426
0.946222,0.734835,0.988279,0.928438
0.946315,0.734695,0.988303,0.928398
0.946365,0.734699,0.988317,0.928441
0.946442,0.734798,0.988336,0.92844
0.946521,0.734975,0.98835,0.928483
0.946547,0.735062,0.988357,0.928496
0.946617,0.735045,0.988375,0.928494
0.946677,0.735043,0.98839,0.928498
0.94679,0.734949,0.988411,0.928473
0.946883,0.735029,0.988433,0.928495
0.946939,0.735296,0.98845,0.928531
0.947009,0.735354,0.988466,0.928562
0.947107,0.73559,0.988486,0.928597
0.947247,0.735705,0.988514,0.92864
0.947355,0.735688,0.988543,0.928634
0.94743,0.735843,0.988562,0.928687
0.94754,0.73599,0.988589,0.928694
0.947655,0.736022,0.988616,0.928736
0.947715,0.736104,0.988631,0.928762
0.947753,0.736136,0.988639,0.928756
0.94778,0.736222,0.988646,0.928797
0.947915,0.736283,0.988677,0.928805
0.947988,0.736294,0.988693,0.928806
0.948014,0.736397,0.988701,0.928828
0.948056,0.736363,0.988712,0.928831
0.94816,0.736376,0.988742,0.928822
0.948236,0.736261,0.988759,0.928827
0.948392,0.736621,0.988801,0.928911
0.948516,0.736747,0.988832,0.928939
0.948513,0.736668,0.988833,0.928918
0.94863,0.73649,0.988869,0.9289
0.948684,0.736452,0.988882,0.928871
0.948738,0.736583,0.988894,0.928894
0.948802,0.736792,0.988908,0.92893
0.949021,0.736938,0.988956,0.928973
0.949133,0.737203,0.988978,0.929013
0.949302,0.7372,0.989018,0.928997
0.949407,0.737281,0.989042,0.929046
0.949512,0.737272,0.989065,0.929058
0.949587,0.737475,0.98908,0.9291
0.949672,0.737539,0.989098,0.929089
0.949717,0.73742,0.989109,0.929068
0.949795,0.737654,0.989128,0.9291
0.949833,0.737687,0.989137,0.929109
0.949903,0.737769,0.989151,0.929123
0.95,0.73793,0.989171,0.929161
0.950124,0.737976,0.989206,0.929201
0.950193,0.737923,0.989224,0.929199
0.950303,0.738046,0.989245,0.929207
0.950403,0.738205,0.989269,0.929257
0.950486,0.738173,0.989293,0.929274
0.95058,0.73831,0.989311,0.929291
0.950716,0.738222,0.989343,0.929292
0.950794,0.73842,0.989361,0.929324
0.950847,0.738358,0.989377,0.929333
0.950894,0.738469,0.989386,0.929335
0.950952,0.738524,0.9894,0.92936
0.951048,0.738634,0.989421,0.929378
0.95119,0.738815,0.989452,0.929411
0.951286,0.738684,0.989473,0.929394
0.951355,0.738703,0.989489,0.929384
0.951446,0.738634,0.989514,0.929388
0.951544,0.738597,0.989535,0.929375
0.95166,0.73865,0.989562,0.929393
0.951742,0.738836,0.989584,0.929434
0.951794,0.738838,0.989596,0.929455
0.95184,0.738711,0.989607,0.929438
0.95189,0.738826,0.989618,0.929478
0.951915,0.738916,0.989623,0.929506
0.951981,0.738926,0.989638,0.929504
0.952027,0.739037,0.989646,0.929527
0.952085,0.738971,0.989658,0.929497
0.952115,0.738954,0.989665,0.929488
0.952188,0.739044,0.989681,0.929501
0.952294,0.739085,0.989707,0.929524
0.952287,0.739059,0.989708,0.92951
0.952381,0.739296,0.989731,0.929536
0.952479,0.739483,0.989752,0.929575
0.952644,0.73932,0.989791,0.92955
0.952706,0.739305,0.989805,0.92956
0.95281,0.73924,0.989827,0.929561
0.952834,0.739304,0.989833,0.929574
0.952899,0.739484,0.98985,0.929614
0.952995,0.739587,0.989882,0.929612
0.953126,0.739445,0.989913,0.929611
0.953191,0.739548,0.989929,0.929641
0.953268,0.739496,0.989947,0.929608
0.953497,0.739624,0.989989,0.92962
0.95368,0.739728,0.990031,0.929658
0.953736,0.739661,0.990047,0.929633
0.953831,0.739891,0.990066,0.929678
0.953907,0.739981,0.990084,0.929686
0.954001,0.739914,0.990104,0.929698
0.954041,0.739985,0.990114,0.929722
0.954078,0.739932,0.990122,0.929737
0.954108,0.739946,0.990131,0.929712
0.954224,0.740131,0.990158,0.929758
0.954372,0.740416,0.990191,0.92981
0.954484,0.740418,0.99022,0.929801
0.95468,0.740629,0.990262,0.929832
0.954761,0.740685,0.99028,0.929855
0.95482,0.740794,0.990297,0.929879
0.954858,0.740752,0.990306,0.929866
0.954895,0.740787,0.990315,0.929872
0.954963,0.74084,0.990331,0.929878
0.955,0.740873,0.99034,0.929875
0.955016,0.740921,0.990346,0.929874
0.955091,0.74092,0.990364,0.929891
0.955111,0.741003,0.990373,0.929926
0.955177,0.740948,0.99039,0.92991
0.955219,0.741006,0.990399,0.929913
0.95528,0.741134,0.990411,0.929932
0.955325,0.74112,0.990421,0.929918
0.955409,0.741108,0.990439,0.92991
0.955442,0.741251,0.990445,0.929926
0.955525,0.741314,0.990464,0.929956
0.955614,0.741255,0.990485,0.929954
0.955697,0.741208,0.990503,0.929932
0.955804,0.741242,0.990522,0.929969
0.955912,0.741471,0.990544,0.929998
0.956026,0.74148,0.990574,0.930005
0.956066,0.741458,0.990581,0.930012
0.956096,0.741511,0.990587,0.930039
0.956089,0.741557,0.990587,0.930055
0.956114,0.741713,0.990597,0.930075
0.956209,0.741765,0.990622,0.93005
0.956289,0.741854,0.990636,0.930048
0.956372,0.741994,0.990658,0.930092
0.956403,0.74223,0.990663,0.930125
0.956444,0.742269,0.990673,0.930131
0.956519,0.742216,0.99069,0.930142
0.956554,0.742233,0.990699,0.930151
0.95658,0.742273,0.990705,0.930173
0.956717,0.742259,0.990738,0.930131
0.956744,0.742547,0.990743,0.930192
0.9568,0.742538,0.990757,0.930178
0.956839,0.742649,0.990766,0.9302
0.956958,0.742631,0.9908,0.930218
0.957053,0.74261,0.99082,0.930224
0.957075,0.742685,0.990825,0.930237
0.957145,0.742849,0.99084,0.930266
0.957298,0.742906,0.990876,0.930256
0.95737,0.742845,0.990892,0.930265
0.957444,0.742781,0.99091,0.930276
0.957523,0.742922,0.990928,0.930317
0.957621,0.742954,0.990949,0.930315
0.957762,0.743277,0.990983,0.930389
0.957873,0.743479,0.99101,0.930418
0.957971,0.743519,0.991029,0.93046
0.958067,0.743598,0.991053,0.930506
0.958138,0.743699,0.991068,0.930567
0.958245,0.743788,0.991094,0.930577
0.958331,0.743808,0.991113,0.930556
0.958388,0.743765,0.991125,0.930584
0.958453,0.743807,0.991139,0.930596
0.958514,0.743752,0.991154,0.930578
0.958601,0.74382,0.991176,0.930587
0.958659,0.743904,0.99119,0.930618
0.958729,0.743971,0.991205,0.930678
0.95882,0.744079,0.99122,0.930689
0.958916,0.744072,0.991241,0.930643
0.95894,0.744243,0.991246,0.930686
0.958941,0.744293,0.991253,0.930695
0.959088,0.744436,0.991287,0.93072
0.959183,0.744551,0.991311,0.930788
0.959213,0.744568,0.991317,0.930796
0.959285,0.744733,0.991334,0.930822
0.959323,0.74471,0.991342,0.930819
0.959401,0.744806,0.991358,0.930861
0.959428,0.744802,0.991364,0.930874
0.959504,0.744826,0.99138,0.930893
0.959668,0.744962,0.991414,0.930934
0.959706,0.744805,0.991426,0.930881
0.959746,0.744777,0.991438,0.930877
0.959893,0.744955,0.991474,0.930956
0.95991,0.744968,0.991477,0.930963
0.959972,0.745016,0.991488,0.930985
0.960004,0.745094,0.991495,0.931011
0.960066,0.745183,0.991509,0.931021
0.960118,0.745107,0.991519,0.930996
0.96015,0.74538,0.99153,0.931056
0.96017,0.745467,0.991534,0.931071
0.960212,0.745567,0.991543,0.931092
0.960297,0.745598,0.991563,0.931105
0.960331,0.745652,0.99157,0.931134
0.960443,0.745837,0.991595,0.931161
0.960532,0.745991,0.99162,0.931194
0.960556,0.746016,0.991627,0.931203
0.960584,0.746183,0.991633,0.931271
0.960623,0.746227,0.99164,0.9313
0.960685,0.746226,0.991653,0.931314
0.960717,0.746362,0.991661,0.931359
0.960738,0.7463,0.991666,0.931339
0.960777,0.746422,0.991675,0.931364
0.960821,0.746527,0.991684,0.931389
0.960883,0.746633,0.9917,0.931416
0.960979,0.746699,0.991719,0.931435
0.961015,0.746703,0.991726,0.931433
0.961034,0.746771,0.991731,0.931455
0.961091,0.746591,0.991744,0.931446
0.961186,0.746707,0.991767,0.931492
0.961229,0.746714,0.991774,0.931488
0.96128,0.74672,0.991786,0.931516
0.96138,0.746782,0.991808,0.931536
0.961463,0.746847,0.991826,0.93158
0.961511,0.746901,0.991837,0.931577
0.961519,0.746852,0.99184,0.931564
0.961565,0.746882,0.991852,0.931569
0.961641,0.74699,0.991869,0.931615
0.961751,0.74715,0.991895,0.931695
0.961779,0.747142,0.991902,0.931689
0.961801,0.74714,0.991907,0.931686
0.961859,0.747294,0.99192,0.931695
0.961951,0.747477,0.991941,0.93171
0.962081,0.747496,0.991972,0.931736
0.962112,0.747405,0.991981,0.931741
0.96218,0.747728,0.991996,0.931776
0.962263,0.747707,0.992014,0.931772
0.962328,0.747708,0.992035,0.931769
0.962365,0.747886,0.992044,0.931798
0.962392,0.747907,0.992049,0.931814
0.962503,0.747951,0.992075,0.931814
0.962558,0.747909,0.992087,0.931813
0.962616,0.74784,0.992099,0.931808
0.96269,0.74788,0.992116,0.93182
0.962705,0.74785,0.99212,0.931825
0.962774,0.74796,0.992136,0.931897
0.962808,0.747985,0.992144,0.931904
0.962888,0.748135,0.992161,0.931959
0.962989,0.748099,0.992184,0.931944
0.963012,0.748072,0.992189,0.931922
0.963075,0.747977,0.992202,0.931918
0.963093,0.747997,0.992206,0.931924
0.963116,0.748238,0.992213,0.931981
0.96319,0.748317,0.992229,0.931985
0.963301,0.748348,0.992253,0.932007
0.963357,0.74838,0.992265,0.932003
0.963376,0.748455,0.992274,0.932012
0.963415,0.748553,0.992282,0.932041
0.963422,0.748586,0.992287,0.932053
0.963506,0.748486,0.992304,0.932038
0.963546,0.748505,0.992314,0.932031
0.963582,0.748454,0.992322,0.932027
0.963605,0.748495,0.992328,0.932041
0.96368,0.748494,0.992347,0.932071
0.96376,0.748375,0.992365,0.93205
0.963824,0.748403,0.992377,0.932052
0.96388,0.748352,0.99239,0.932044
0.963901,0.748396,0.992393,0.932051
0.964014,0.748603,0.992417,0.932084
0.964035,0.748613,0.992421,0.932077
0.964094,0.748633,0.992436,0.93207
0.964162,0.748458,0.992454,0.932049
0.964257,0.74862,0.992474,0.932092
0.964283,0.748678,0.99248,0.932101
0.964353,0.748909,0.992498,0.93219
0.964435,0.748979,0.992512,0.932206
0.964458,0.749071,0.992517,0.932221
0.964541,0.749089,0.992533,0.932236
0.964601,0.749186,0.992547,0.932262
0.964643,0.749359,0.992555,0.932271
0.964672,0.749349,0.992561,0.932283
0.964705,0.749323,0.992569,0.932247
0.964754,0.749494,0.992579,0.932272
0.964794,0.749351,0.992585,0.932237
0.964851,0.749352,0.992599,0.932235
0.964912,0.749424,0.992611,0.932223
0.964937,0.749393,0.992616,0.932207
0.964994,0.749312,0.992626,0.9322
0.965064,0.749423,0.992642,0.932209
0.965095,0.749538,0.992649,0.932234
0.965142,0.749708,0.99266,0.932285
0.965178,0.749802,0.992669,0.932312
0.965234,0.749781,0.992682,0.932287
0.96525,0.749809,0.992685,0.932302
0.965291,0.749758,0.992694,0.932286
0.965352,0.749857,0.992711,0.932305
0.965396,0.749945,0.992718,0.932324
0.965402,0.749989,0.992718,0.932339
0.965422,0.750118,0.992721,0.932352
0.965507,0.750172,0.992738,0.932409
0.965596,0.750227,0.992756,0.932434
0.965621,0.750255,0.992761,0.932436
0.965666,0.750442,0.992771,0.932481
0.96569,0.750472,0.992777,0.932474
0.965717,0.750414,0.992782,0.9325
0.965782,0.750482,0.992799,0.932506
0.965816,0.750459,0.992806,0.932514
0.965882,0.750559,0.992821,0.932516
0.965911,0.750652,0.992828,0.932537
0.965958,0.750601,0.992839,0.932505
0.966032,0.750704,0.992853,0.932531
0.966066,0.750729,0.992861,0.932548
0.966114,0.750759,0.992871,0.932573
0.966158,0.750761,0.992882,0.932567
0.966229,0.750747,0.992897,0.932553
0.966284,0.750772,0.992908,0.93256
0.96631,0.750885,0.992914,0.932583
0.966404,0.751034,0.992937,0.932588
0.966465,0.751047,0.992949,0.932581
0.966505,0.751119,0.992958,0.932603
0.966554,0.751126,0.992966,0.932605
0.966599,0.751124,0.992977,0.932569
0.966629,0.751167,0.992984,0.932575
0.966697,0.751181,0.993,0.932609
0.966731,0.751254,0.993009,0.932632
0.966784,0.751253,0.993021,0.932593
0.966831,0.751237,0.99303,0.932582
0.966927,0.751363,0.99305,0.932606
0.966973,0.751438,0.99306,0.93261
0.967103,0.75157,0.993086,0.932591
0.967151,0.751697,0.993096,0.932615
0.967234,0.751735,0.993114,0.932608
0.96726,0.75174,0.99312,0.9326
0.967315,0.751762,0.993132,0.932604
0.967359,0.751817,0.993144,0.932613
0.967386,0.75183,0.993155,0.932629
0.967434,0.751865,0.993165,0.932647
0.967481,0.751949,0.993172,0.932647
0.967554,0.75213,0.993189,0.932672
0.967617,0.752001,0.993203,0.932631
0.967642,0.75209,0.993208,0.932655
0.967702,0.75211,0.993224,0.932654
0.967721,0.752134,0.993227,0.932662
0.967805,0.752213,0.993245,0.93269
0.967824,0.752183,0.993249,0.932681
0.967886,0.752061,0.993261,0.932658
0.967927,0.752115,0.993269,0.93266
0.967962,0.752106,0.993277,0.932647
0.968056,0.752163,0.993297,0.932646
0.968095,0.7522,0.993305,0.932645
0.968125,0.752339,0.993313,0.932662
0.968159,0.752434,0.993321,0.932704
0.968206,0.752398,0.99333,0.932706
0.968257,0.752387,0.993341,0.932729
0.968318,0.752273,0.993353,0.932711
0.968377,0.752424,0.993368,0.932761
0.968446,0.752468,0.993381,0.93276
0.968464,0.752506,0.993384,0.932758
0.968527,0.7526,0.993399,0.932797
0.968578,0.752712,0.99341,0.932835
0.968603,0.752757,0.993415,0.93284
0.968642,0.752817,0.993424,0.93286
0.968675,0.752863,0.993429,0.932862
0.968704,0.75289,0.993436,0.932856
0.968788,0.752998,0.993457,0.932891
0.968828,0.752919,0.99347,0.932895
0.968857,0.752887,0.993476,0.932893
0.968893,0.752952,0.993489,0.932894
0.968908,0.753012,0.993492,0.932905
0.968984,0.753061,0.993506,0.932946
0.969057,0.753055,0.993523,0.932959
0.969093,0.753119,0.993531,0.932964
0.969129,0.752917,0.993538,0.932909
0.969148,0.752917,0.993541,0.932919
0.969211,0.753052,0.993555,0.93297
0.969295,0.753196,0.993569,0.932996
0.969301,0.753268,0.993571,0.933034
0.969335,0.753263,0.993577,0.93304
0.969407,0.753397,0.993592,0.933063
0.969432,0.753493,0.993597,0.933069
0.969477,0.753572,0.993607,0.9331
0.969525,0.753743,0.993619,0.933115
0.969539,0.753688,0.993621,0.933108
0.969592,0.753669,0.993633,0.93307
0.969636,0.753715,0.993643,0.933056
0.969683,0.753623,0.993654,0.933064
0.969717,0.753664,0.993666,0.93306
0.969777,0.753769,0.993678,0.93308
0.969806,0.753681,0.993685,0.933065
0.96982,0.753769,0.99369,0.9331
0.96988,0.753853,0.993704,0.933132
0.969907,0.753925,0.99371,0.933163
0.969957,0.753899,0.993723,0.93317
0.970022,0.753748,0.99374,0.933142
0.970065,0.753745,0.993748,0.933151
0.97017,0.753989,0.993769,0.933169
0.970199,0.754035,0.993776,0.933172
0.970223,0.754054,0.993782,0.933168
0.970238,0.754105,0.993786,0.93317
0.970274,0.754161,0.993795,0.933191
0.970307,0.754236,0.993802,0.933194
0.97036,0.754374,0.993814,0.933265
0.970393,0.754429,0.993819,0.933272
0.970436,0.75442,0.993828,0.933267
0.970488,0.754412,0.993839,0.933265
0.970582,0.754571,0.993853,0.933286
0.970608,0.754602,0.993861,0.933282
0.970688,0.754498,0.993881,0.933271
0.970756,0.75464,0.993897,0.933281
0.970832,0.754695,0.993915,0.933311
0.970877,0.754886,0.993925,0.933354
0.97092,0.754835,0.993932,0.93337
0.970952,0.754807,0.993939,0.93335
0.971003,0.754868,0.99395,0.933368
0.971051,0.754769,0.993961,0.933344
0.971057,0.754764,0.993963,0.933342
0.971116,0.754798,0.993977,0.933349
0.971132,0.754781,0.993982,0.933338
0.971157,0.754778,0.993987,0.933327
0.971201,0.754887,0.993998,0.933352
0.971244,0.75494,0.994006,0.933358
0.971272,0.755108,0.994012,0.933399
0.971342,0.755112,0.994031,0.933404
0.971357,0.755056,0.994034,0.933412
0.971428,0.755218,0.994049,0.933433
0.971433,0.755161,0.994051,0.933442
0.971462,0.755136,0.994058,0.933439
0.971548,0.755316,0.994075,0.933482
0.971657,0.755309,0.9941,0.93347
0.971688,0.755415,0.994106,0.933504
0.971718,0.75537,0.994112,0.933501
0.971743,0.755417,0.994117,0.933498
0.971784,0.755411,0.994127,0.933506
0.971825,0.755351,0.994136,0.933526
0.971833,0.755365,0.994138,0.933532
0.971841,0.755466,0.99414,0.933553
0.971884,0.755385,0.994149,0.933518
0.971927,0.755488,0.994157,0.933564
0.972021,0.755601,0.994179,0.933587
0.972054,0.755729,0.994184,0.933605
0.972081,0.755756,0.99419,0.933602
0.972103,0.755708,0.994195,0.93358
0.972163,0.755917,0.994208,0.933658
0.972227,0.756019,0.994222,0.933667
0.972291,0.756053,0.994235,0.933678
0.972324,0.755991,0.994242,0.933667
0.972387,0.756093,0.994255,0.933681
0.972425,0.756122,0.994263,0.933671
0.972453,0.756243,0.994269,0.933703
0.972483,0.756261,0.994274,0.933699
0.972518,0.75629,0.994283,0.933694
0.972562,0.756262,0.994293,0.933702
0.972604,0.756327,0.9943,0.933723
0.97267,0.756453,0.994313,0.933782
0.972697,0.756478,0.994318,0.933793
0.97274,0.756682,0.994327,0.933858
0.972786,0.75678,0.994335,0.933888
0.972813,0.756781,0.994342,0.933893
0.97291,0.75688,0.994363,0.933935
0.972957,0.756807,0.994374,0.933908
0.973,0.75682,0.994385,0.933918
0.973011,0.756815,0.994388,0.933904
0.973043,0.756903,0.994395,0.933931
0.97306,0.756828,0.994399,0.933931
0.973105,0.756827,0.994409,0.933941
0.973142,0.756862,0.994417,0.933934
0.973153,0.757044,0.994419,0.933968
0.973172,0.756917,0.994424,0.933946
0.97318,0.757014,0.994426,0.933949
0.973217,0.756984,0.994432,0.933927
0.973244,0.756913,0.994438,0.93393
0.973327,0.756939,0.994451,0.933932
0.973343,0.756859,0.994453,0.933928
0.973361,0.756918,0.994457,0.933946
0.973387,0.757045,0.994463,0.933965
0.973427,0.757259,0.994471,0.933972
0.973521,0.757272,0.994491,0.933971
0.973554,0.757428,0.994499,0.934001
0.97362,0.757525,0.994514,0.934009
0.973678,0.75758,0.994527,0.934027
0.973671,0.757584,0.994526,0.934031
0.973705,0.757577,0.994535,0.93403
0.973743,0.757628,0.994543,0.934038
0.973804,0.757808,0.994554,0.934071
0.973854,0.75794,0.994564,0.934082
0.973866,0.757975,0.994567,0.934089
0.973903,0.757989,0.994574,0.934095
0.973916,0.758043,0.994577,0.934107
0.973935,0.75808,0.99458,0.934122
0.973947,0.758129,0.994583,0.934131
0.973971,0.758151,0.994589,0.934139
0.973991,0.758199,0.994593,0.934149
0.974032,0.75835,0.994601,0.934164
0.974075,0.758471,0.994609,0.934192
0.974106,0.758458,0.994616,0.934175
0.974139,0.758436,0.994623,0.934186
0.974156,0.758517,0.994626,0.934197
0.974206,0.758622,0.994637,0.934191
0.974221,0.75867,0.99464,0.934191
0.974253,0.758473,0.994647,0.934171
0.974266,0.758482,0.99465,0.934173
0.974297,0.758404,0.994656,0.934154
0.974312,0.758472,0.994659,0.934167
0.974357,0.758554,0.994667,0.934186
0.974395,0.758718,0.994675,0.934228
0.974425,0.758783,0.994681,0.934243
0.974481,0.758752,0.994694,0.934261
0.974524,0.758764,0.994703,0.93429
0.974573,0.758721,0.994714,0.934257
0.974615,0.758655,0.994722,0.93425
0.974635,0.75858,0.994726,0.934233
0.974648,0.758539,0.994729,0.934218
0.974737,0.758733,0.994749,0.934265
0.97482,0.758914,0.994768,0.934264
0.974877,0.758959,0.99478,0.934261
0.974906,0.758937,0.994786,0.934253
0.974928,0.75879,0.994791,0.93425
0.974957,0.758769,0.994799,0.934257
0.97496,0.758886,0.9948,0.934277
0.975035,0.758994,0.994817,0.934287
0.975047,0.759091,0.994819,0.934298
0.975118,0.759179,0.994835,0.934347
0.97515,0.758976,0.994842,0.934309
0.975166,0.758996,0.994845,0.934308
0.975201,0.758972,0.994852,0.9343
0.975227,0.759013,0.994857,0.934319
0.975249,0.759045,0.994863,0.934333
0.9753,0.759056,0.994871,0.934349
0.97532,0.759166,0.994875,0.934379
0.975359,0.759324,0.994882,0.934405
0.975367,0.759324,0.994884,0.934407
0.9754,0.759219,0.994892,0.934377
0.975442,0.759268,0.9949,0.934354
0.975454,0.759337,0.994903,0.93436
0.975472,0.75947,0.994907,0.934405
0.97552,0.759491,0.994917,0.934407
0.975574,0.759404,0.99493,0.934402
0.975602,0.759481,0.994936,0.934428
0.975632,0.759505,0.994943,0.934439
0.975682,0.759468,0.994951,0.93444
0.975732,0.759498,0.994961,0.934445
0.975752,0.759519,0.994966,0.934439
0.975772,0.759559,0.99497,0.93446
0.975807,0.759668,0.994978,0.934489
0.975813,0.759672,0.994981,0.934498
0.975833,0.759711,0.994986,0.93451
0.975859,0.759814,0.994991,0.934524
0.97588,0.759911,0.994995,0.934548
0.975899,0.759942,0.995,0.934539
0.975918,0.76,0.995003,0.934543
0.97595,0.760069,0.995011,0.93455
0.975965,0.760027,0.995013,0.934532
0.975999,0.760119,0.995021,0.934554
0.976079,0.760167,0.995038,0.934587
0.976114,0.760195,0.995044,0.934599
0.976138,0.760204,0.99505,0.934586
0.976169,0.760134,0.995057,0.934579
0.976238,0.760173,0.995072,0.934574
0.976257,0.760318,0.995076,0.934594
0.976312,0.7606,0.995088,0.934662
0.976336,0.760643,0.995094,0.934661
0.976394,0.76064,0.995107,0.934642
0.976425,0.760736,0.995114,0.934655
0.976434,0.760741,0.995116,0.934656
0.976477,0.760815,0.995126,0.934684
0.976523,0.761017,0.995135,0.934732
0.976592,0.76114,0.995151,0.934744
0.976634,0.761067,0.99516,0.934752
0.976683,0.76105,0.995172,0.934735
0.976703,0.76107,0.995177,0.934715
0.976761,0.761172,0.995188,0.934748
0.976806,0.761328,0.995198,0.934811
0.976817,0.761334,0.995201,0.934828
0.976816,0.761328,0.995201,0.934831
0.976861,0.761577,0.99521,0.934878
0.976903,0.761591,0.995218,0.9349
0.976931,0.761538,0.995225,0.934908
0.976955,0.76155,0.99523,0.934902
0.976991,0.761641,0.995238,0.934916
0.977031,0.761641,0.995246,0.934922
0.97706,0.761732,0.995252,0.934968
0.977106,0.761816,0.995263,0.934971
0.977153,0.761822,0.995272,0.934975
0.977181,0.761878,0.995279,0.934979
0.977221,0.761892,0.995286,0.934981
0.977231,0.761926,0.995289,0.934994
0.977264,0.76207,0.995295,0.935029
0.977273,0.762081,0.995297,0.935026
0.97728,0.762095,0.995299,0.93503
0.977349,0.762023,0.995313,0.935022
0.977361,0.76208,0.995316,0.935034
0.977481,0.76244,0.995341,0.935137
0.977537,0.76237,0.995354,0.935116
0.977562,0.762348,0.995359,0.93511
0.977599,0.762399,0.995368,0.935106
0.977695,0.762579,0.995391,0.935134
0.977701,0.76259,0.995393,0.935125
0.977736,0.762616,0.995399,0.935124
0.977761,0.762599,0.995404,0.935109
0.97778,0.762685,0.995409,0.935125
0.977798,0.762634,0.995414,0.935116
0.977837,0.762648,0.995423,0.935116
0.9779,0.762824,0.995436,0.935158
0.977937,0.762918,0.995445,0.935181
0.977985,0.762908,0.995456,0.935181
0.978067,0.763019,0.995472,0.935215
0.978097,0.762959,0.995478,0.935192
0.978115,0.762883,0.995482,0.935192
0.978123,0.762936,0.995484,0.935198
0.978182,0.762908,0.995494,0.935232
0.978214,0.762837,0.995501,0.935197
0.978231,0.762927,0.995505,0.935237
0.978261,0.762923,0.995511,0.935241
0.978319,0.762965,0.995526,0.935265
0.978341,0.762957,0.995531,0.935254
0.978371,0.762946,0.995538,0.935268
0.978395,0.762998,0.995543,0.935288
0.978415,0.763009,0.995547,0.935264
0.978442,0.763076,0.995553,0.935242
0.978476,0.763118,0.99556,0.935255
0.978542,0.763281,0.995574,0.935301
0.978557,0.763285,0.995577,0.935314
0.978565,0.7634,0.995579,0.935332
0.978614,0.763429,0.995591,0.93536
0.978641,0.763429,0.995596,0.93537
0.978658,0.763521,0.995601,0.935399
0.978665,0.763551,0.995602,0.935414
0.978677,0.763602,0.995605,0.935421
0.97869,0.763591,0.995608,0.935413
0.97871,0.763625,0.995613,0.93543
0.97873,0.763474,0.995618,0.935357
0.978728,0.763466,0.995618,0.93537
0.978748,0.763446,0.995623,0.935363
0.978785,0.763453,0.995631,0.935364
0.978802,0.763475,0.995636,0.93538
0.978831,0.763484,0.995642,0.935371
0.978881,0.763517,0.995653,0.93539
0.9789,0.763532,0.995657,0.935378
0.978929,0.763535,0.995663,0.935378
0.978955,0.763605,0.995667,0.935407
0.978969,0.7636,0.99567,0.935401
0.978983,0.763593,0.995674,0.935389
0.979003,0.76356,0.995678,0.935379
0.979075,0.763556,0.995692,0.935383
0.97912,0.763728,0.995701,0.935437
0.979163,0.763838,0.995711,0.93545
0.979181,0.76383,0.995715,0.935442
0.979185,0.763789,0.995716,0.935436
0.979196,0.763736,0.995719,0.935432
0.979225,0.763583,0.995725,0.935399
0.979265,0.763507,0.995732,0.935388
0.979275,0.763559,0.995735,0.935406
0.979282,0.763479,0.995736,0.935397
0.979327,0.763654,0.995746,0.935404
0.979336,0.763689,0.995748,0.935398
0.979339,0.763686,0.995749,0.935412
0.979364,0.763779,0.995755,0.93543
0.979387,0.763791,0.995759,0.935432
0.979425,0.763786,0.995767,0.935428
0.979443,0.763796,0.99577,0.93545
0.979471,0.763886,0.995776,0.935463
0.979501,0.763907,0.995782,0.935468
0.979545,0.763902,0.99579,0.935471
0.979574,0.763894,0.995797,0.935458
0.979619,0.763853,0.995806,0.935443
0.979629,0.763834,0.995808,0.935442
0.979645,0.763874,0.995812,0.93545
0.979653,0.763884,0.995814,0.935453
0.979698,0.764025,0.995824,0.935472
0.979735,0.763969,0.995831,0.935454
0.979751,0.763951,0.995834,0.93544
0.979775,0.76405,0.99584,0.935463
0.979785,0.764024,0.995843,0.935454
0.979813,0.764074,0.995848,0.935472
0.979824,0.764061,0.995851,0.935469
0.979847,0.764089,0.995857,0.935474
0.979897,0.764183,0.995868,0.935515
0.979912,0.764158,0.995871,0.935517
0.979942,0.76416,0.995878,0.935519
0.979979,0.764227,0.995885,0.935538
0.980001,0.764265,0.99589,0.935552
0.980019,0.764266,0.995894,0.935534
0.980039,0.764135,0.995898,0.935512
0.980054,0.764096,0.995901,0.935518
0.980105,0.764211,0.995912,0.935504
0.980126,0.764219,0.995917,0.935524
0.980154,0.764257,0.995923,0.935517
